Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Hour,Pedestrian_Count,Weather_Temperature,Weather_Precipitation,Weather_Wind_Speed,Event_Flag,Holiday_Flag,Day_of_Week,Month,Season,Attraction_Score,Tourist_Saturation_Level
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-11-30,12,23680,20.87,0.0,6.15,0,0,6,11,Fall,83.453,0.918
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-01,12,10176,1.65,0.0,11.93,0,0,0,12,Winter,6.105,0.167
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-02,12,7505,-9.52,0.0,13.49,0,0,1,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-03,12,11521,-4.89,1.23,6.32,0,0,2,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-04,12,8339,-2.67,6.19,9.98,0,0,3,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-05,12,7145,-6.82,0.0,15.28,0,0,4,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-06,12,6921,4.3,0.0,9.39,0,0,5,12,Winter,17.82,0.414
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-07,12,6517,-1.55,1.63,12.15,0,0,6,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-08,12,8470,-5.29,0.0,11.44,0,0,0,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-09,12,10196,-12.35,0.0,11.95,0,0,1,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-10,12,8331,0.42,0.0,3.91,0,0,2,12,Winter,1.554,0.046
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-11,12,2525,11.24,0.0,13.61,0,0,3,12,Winter,41.591,0.713
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-12,12,10263,-5.43,0.0,13.05,0,0,4,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-13,12,3658,-9.44,1.94,15.54,0,0,5,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-14,12,13816,-0.27,0.0,7.59,0,0,6,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-15,12,7116,-9.65,0.0,6.73,0,0,0,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-16,12,13701,-10.82,4.14,7.59,0,0,1,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-17,12,10387,1.34,0.0,10.02,0,0,2,12,Winter,4.958,0.138
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-18,12,8014,-5.49,0.0,13.11,0,0,3,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-19,12,10184,1.63,0.0,10.38,0,0,4,12,Winter,6.031,0.166
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-20,12,8171,-6.88,0.0,11.69,0,0,5,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-21,12,7236,-2.25,0.0,17.71,0,0,6,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-22,12,9411,3.57,0.0,11.21,0,0,0,12,Winter,13.21,0.327
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-23,12,9758,-0.5,0.0,14.69,0,0,1,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-24,12,10436,-1.39,0.0,12.44,0,0,2,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-25,12,13512,7.84,0.0,15.96,0,1,3,12,Winter,31.331,0.609
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-26,12,5100,-5.53,2.2,13.76,0,0,4,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-27,12,7534,-11.27,2.73,9.02,0,0,5,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-28,12,5612,-1.3,0.0,19.23,0,0,6,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-29,12,6196,-4.39,4.26,10.48,0,0,0,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-30,12,8584,-1.92,0.42,14.88,0,0,1,12,Winter,0.0,0.0
Canada,Toronto,TO-003,Distillery District,Historic Site,Cultural,43.6506,-79.3595,2025-12-31,12,6574,3.83,0.56,5.13,0,0,2,12,Winter,12.585,0.314
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-01,12,12709,-7.38,0.0,17.5,0,1,6,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-02,12,5557,0.54,0.0,15.97,0,0,0,1,Winter,2.086,0.061
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-03,12,8307,-2.5,0.0,2.78,0,0,1,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-04,12,9253,-2.78,1.87,8.01,0,0,2,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-05,12,10315,-9.2,0.0,9.53,0,0,3,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-06,12,6742,-5.86,0.0,8.69,0,0,4,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-07,12,10144,-2.63,2.73,10.0,0,0,5,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-08,12,9467,-4.68,0.0,2.61,0,0,6,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-09,12,11943,0.79,0.0,12.68,0,0,0,1,Winter,3.052,0.088
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-10,12,11482,3.71,0.08,7.74,0,0,1,1,Winter,14.105,0.345
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-11,12,10247,1.07,0.0,9.11,0,0,2,1,Winter,4.134,0.117
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-12,12,7207,-7.29,0.0,15.84,0,0,3,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-13,12,5679,-12.49,0.0,17.6,0,0,4,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-14,12,9447,0.51,0.0,9.05,0,0,5,1,Winter,2.207,0.064
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-15,12,9481,-9.35,0.0,9.85,0,0,6,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-16,12,7891,-0.42,0.0,15.83,0,0,0,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-17,12,4867,0.77,0.0,7.67,0,0,1,1,Winter,2.975,0.085
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-18,12,7145,-13.39,0.0,7.18,0,0,2,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-19,12,8033,-4.2,0.0,14.34,0,0,3,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-20,12,14788,-1.03,0.0,9.38,0,0,4,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-21,12,10664,-2.65,0.0,11.04,0,0,5,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-22,12,11516,0.66,0.0,17.21,0,0,6,1,Winter,2.856,0.082
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-23,12,10884,6.61,0.0,12.03,0,0,0,1,Winter,25.539,0.535
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-24,12,8007,-1.48,0.0,12.38,0,0,1,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-25,12,7995,6.06,0.0,8.25,0,0,2,1,Winter,23.414,0.505
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-26,12,11730,1.89,0.0,20.85,0,0,3,1,Winter,7.302,0.197
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-27,12,6260,0.73,1.35,7.47,0,0,4,1,Winter,2.059,0.06
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-28,12,22290,11.05,3.36,7.91,0,0,5,1,Winter,15.684,0.375
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-29,12,12129,-6.7,0.0,18.44,0,0,6,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-30,12,10725,-6.9,1.18,16.19,0,0,0,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-01-31,12,9918,-1.95,0.0,12.21,0,0,1,1,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-01,12,6039,3.48,4.91,18.07,0,0,2,2,Winter,0.242,0.007
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-02,12,8493,-3.28,0.0,13.95,0,0,3,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-03,12,5872,-8.93,0.0,15.18,0,0,4,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-04,12,9248,-5.72,0.0,10.96,0,0,5,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-05,12,12559,7.43,0.84,6.2,0,0,6,2,Winter,26.75,0.552
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-06,12,10734,1.07,0.0,8.49,0,0,0,2,Winter,4.134,0.117
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-07,12,5015,-4.93,0.0,11.36,0,0,1,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-08,12,13079,-9.97,0.0,12.86,0,0,2,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-09,12,6734,-2.14,1.0,7.52,0,0,3,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-10,12,9901,-2.43,0.0,9.84,0,0,4,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-11,12,8246,-4.01,0.58,3.27,0,0,5,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-12,12,7302,0.68,0.0,16.76,0,0,6,2,Winter,2.943,0.084
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-13,12,7440,-4.59,0.0,8.47,0,0,0,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-14,12,7960,-5.08,0.0,3.96,0,0,1,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-15,12,8737,0.4,0.0,6.55,0,0,2,2,Winter,1.545,0.045
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-16,12,16896,-1.97,0.0,16.3,0,0,3,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-17,12,9662,-1.84,0.0,7.25,0,0,4,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-18,12,8198,-7.33,3.07,14.42,0,0,5,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-19,12,8015,-2.24,0.0,12.61,0,0,6,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-20,12,12361,-0.28,0.0,11.62,0,0,0,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-21,12,11580,1.32,0.0,13.31,0,0,1,2,Winter,5.1,0.142
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-22,12,6373,-15.59,0.0,11.66,0,0,2,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-23,12,8466,-11.01,0.0,14.61,0,0,3,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-24,12,9032,-3.14,0.0,17.5,0,0,4,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-25,12,11419,-2.12,0.91,12.33,0,0,5,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-26,12,14893,7.21,0.0,10.61,0,0,6,2,Winter,31.2,0.608
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-27,12,6091,-7.91,0.0,9.26,0,0,0,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-02-28,12,5145,-5.54,0.62,16.09,0,0,1,2,Winter,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-01,12,13183,9.45,0.0,11.14,0,0,2,3,Spring,40.355,0.702
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-02,12,10118,5.49,0.27,7.78,0,0,3,3,Spring,22.178,0.486
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-03,12,10750,11.86,0.0,12.25,0,0,4,3,Spring,50.646,0.781
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-04,12,10141,2.83,0.0,12.01,0,0,5,3,Spring,13.535,0.334
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-05,12,20734,11.0,0.44,17.79,0,0,6,3,Spring,47.981,0.763
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-06,12,10600,4.05,0.98,15.77,0,0,0,3,Spring,13.905,0.341
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-07,12,9350,18.91,3.62,17.44,0,0,1,3,Spring,22.288,0.488
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-08,12,22055,4.52,0.0,14.95,0,0,2,3,Spring,19.302,0.44
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-09,12,6090,4.31,5.17,10.82,0,0,3,3,Spring,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-10,12,19441,14.61,0.17,10.38,0,0,4,3,Spring,60.269,0.836
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-11,12,22911,18.45,0.47,10.41,0,0,5,3,Spring,79.948,0.909
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-12,12,14026,0.24,3.89,12.22,0,0,6,3,Spring,0.255,0.008
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-13,12,17198,16.01,0.0,7.83,0,0,0,3,Spring,68.368,0.871
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-14,12,9308,3.02,0.0,13.02,0,0,1,3,Spring,12.896,0.321
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-15,12,15442,5.49,0.0,14.64,0,0,2,3,Spring,23.444,0.505
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-16,12,8937,10.69,0.0,14.2,0,0,3,3,Spring,45.65,0.746
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-17,12,11120,4.72,0.0,11.36,0,0,4,3,Spring,20.156,0.454
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-18,12,16020,12.75,2.67,7.08,0,0,5,3,Spring,28.417,0.574
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-19,12,39204,15.25,0.0,13.27,0,0,6,3,Spring,72.938,0.888
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-20,12,16213,15.97,1.01,9.01,0,0,0,3,Spring,54.422,0.805
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-21,12,26414,13.49,0.0,12.05,0,0,1,3,Spring,57.607,0.822
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-22,12,15668,27.66,0.0,12.47,0,0,2,3,Spring,52.696,0.794
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-23,12,22758,17.31,0.0,6.92,0,0,3,3,Spring,73.92,0.891
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-24,12,11204,0.65,0.0,8.83,0,0,4,3,Spring,2.776,0.08
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-25,12,8824,-2.12,0.0,5.74,0,0,5,3,Spring,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-26,12,12900,16.81,5.39,5.87,0,0,6,3,Spring,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-27,12,8045,3.1,0.0,17.65,0,0,0,3,Spring,13.238,0.328
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-28,12,14725,9.33,1.29,8.47,0,0,1,3,Spring,29.563,0.588
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-29,12,17842,9.55,0.0,3.38,0,0,2,3,Spring,40.782,0.706
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-30,12,9292,14.55,5.6,14.03,0,0,3,3,Spring,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-03-31,12,16445,16.2,0.0,7.93,0,0,4,3,Spring,69.18,0.874
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-01,12,12364,2.31,0.0,12.24,0,0,5,4,Spring,11.048,0.282
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-02,12,15689,2.99,0.0,16.86,0,0,6,4,Spring,14.301,0.349
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-03,12,27819,19.18,0.0,13.81,0,0,0,4,Spring,81.905,0.914
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-04,12,17436,7.26,0.0,8.58,0,0,1,4,Spring,31.003,0.605
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-05,12,8427,2.78,0.0,17.31,0,0,2,4,Spring,11.872,0.3
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-06,12,21307,21.64,0.0,3.85,0,0,3,4,Spring,78.404,0.905
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-07,12,10069,4.44,0.47,13.23,0,0,4,4,Spring,17.178,0.403
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-08,12,22380,9.77,0.0,13.58,0,0,5,4,Spring,46.728,0.754
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-09,12,19541,15.76,0.42,6.52,0,0,6,4,Spring,69.045,0.874
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-10,12,12951,5.12,0.0,13.33,0,0,0,4,Spring,21.864,0.481
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-11,12,7534,4.62,1.96,7.73,0,0,1,4,Spring,11.995,0.302
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-12,12,11176,6.89,0.0,16.18,0,0,2,4,Spring,29.423,0.586
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-13,12,8759,12.54,5.16,6.49,0,0,3,4,Spring,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-14,12,16606,19.95,0.0,7.19,0,0,4,4,Spring,85.193,0.922
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-15,12,28846,16.91,1.28,4.41,0,0,5,4,Spring,60.172,0.836
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-16,12,28893,17.22,0.0,14.66,0,0,6,4,Spring,82.36,0.915
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-17,12,14084,10.17,0.0,16.42,0,0,0,4,Spring,43.429,0.728
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-18,12,23973,9.59,0.0,5.2,0,0,1,4,Spring,40.953,0.707
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-19,12,7561,2.42,2.11,13.94,0,0,2,4,Spring,5.973,0.164
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-20,12,12258,11.79,1.88,5.12,0,0,3,4,Spring,31.417,0.61
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-21,12,11397,13.95,0.0,8.59,0,0,4,4,Spring,59.571,0.833
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-22,12,20041,3.66,1.77,18.62,0,0,5,4,Spring,11.308,0.288
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-23,12,39441,20.89,0.0,12.35,0,0,6,4,Spring,91.399,0.936
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-24,12,18585,16.79,0.0,14.4,0,0,0,4,Spring,71.699,0.884
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-25,12,20863,16.83,0.0,10.68,0,0,1,4,Spring,71.87,0.884
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-26,12,20544,15.62,0.0,14.57,0,0,2,4,Spring,66.703,0.865
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-27,12,8671,12.69,7.34,9.58,0,0,3,4,Spring,0.0,0.0
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-28,12,11880,10.94,0.0,12.06,0,0,4,4,Spring,46.718,0.754
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-29,12,30337,7.75,0.0,11.68,0,0,5,4,Spring,37.067,0.671
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-04-30,12,16017,16.2,0.0,13.36,0,0,6,4,Spring,77.481,0.902
Canada,Toronto,TO-004,Harbourfront Centre,Waterfront,Entertainment,43.6387,-79.3817,2023-05-01,12,9231,7.65,1.88,15.03,0,0,0,5,Spring,20.385,0.457
